value,qualifiers,dateTime,station,parameter,param_code
22.4,['P'],2026-02-22 12:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.3,['P'],2026-02-22 12:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.2,['P'],2026-02-22 13:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.1,['P'],2026-02-22 13:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 13:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.1,['P'],2026-02-22 13:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.2,['P'],2026-02-22 14:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.2,['P'],2026-02-22 14:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 14:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 14:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 15:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.5,['P'],2026-02-22 15:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.3,['P'],2026-02-22 15:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 15:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 16:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 16:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 16:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 16:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 17:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 17:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 17:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 17:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.4,['P'],2026-02-22 18:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.3,['P'],2026-02-22 18:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.2,['P'],2026-02-22 18:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.2,['P'],2026-02-22 18:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 19:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.1,['P'],2026-02-22 19:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 19:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 19:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 20:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-22 20:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.9,['P'],2026-02-22 20:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.9,['P'],2026-02-22 20:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.9,['P'],2026-02-22 21:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.8,['P'],2026-02-22 21:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.9,['P'],2026-02-22 21:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.8,['P'],2026-02-22 21:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.8,['P'],2026-02-22 22:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.8,['P'],2026-02-22 22:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.7,['P'],2026-02-22 22:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.6,['P'],2026-02-22 22:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.6,['P'],2026-02-22 23:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.4,['P'],2026-02-22 23:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.5,['P'],2026-02-22 23:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.2,['P'],2026-02-22 23:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.3,['P'],2026-02-23 00:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 00:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.0,['P'],2026-02-23 00:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 00:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.6,['P'],2026-02-23 01:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.6,['P'],2026-02-23 01:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.4,['P'],2026-02-23 01:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 01:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 02:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 02:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.4,['P'],2026-02-23 02:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 02:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 03:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 03:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.2,['P'],2026-02-23 03:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.6,['P'],2026-02-23 03:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
22.0,['P'],2026-02-23 04:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.8,['P'],2026-02-23 04:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.4,['P'],2026-02-23 04:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.3,['P'],2026-02-23 04:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.2,['P'],2026-02-23 05:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 05:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.0,['P'],2026-02-23 05:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 05:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.0,['P'],2026-02-23 06:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 06:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 06:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.6,['P'],2026-02-23 06:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 07:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 07:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 07:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 07:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 08:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.1,['P'],2026-02-23 08:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.0,['P'],2026-02-23 08:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 08:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
21.0,['P'],2026-02-23 09:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 09:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 09:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 09:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 10:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 10:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 10:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 10:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.9,['P'],2026-02-23 11:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 11:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 11:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 11:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 12:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 12:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 12:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.8,['P'],2026-02-23 12:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 13:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 13:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 13:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.7,['P'],2026-02-23 13:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.6,['P'],2026-02-23 14:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.4,['P'],2026-02-23 14:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 14:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.1,['P'],2026-02-23 14:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.1,['P'],2026-02-23 15:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 15:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 15:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 15:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 16:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 16:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.3,['P'],2026-02-23 16:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.3,['P'],2026-02-23 16:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 17:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.2,['P'],2026-02-23 17:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.1,['P'],2026-02-23 17:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.0,['P'],2026-02-23 17:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.0,['P'],2026-02-23 18:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.8,['P'],2026-02-23 18:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.0,['P'],2026-02-23 18:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.1,['P'],2026-02-23 18:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
20.0,['P'],2026-02-23 19:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.8,['P'],2026-02-23 19:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.9,['P'],2026-02-23 19:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.9,['P'],2026-02-23 19:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.9,['P'],2026-02-23 20:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.9,['P'],2026-02-23 20:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.8,['P'],2026-02-23 20:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.8,['P'],2026-02-23 20:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.7,['P'],2026-02-23 21:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.7,['P'],2026-02-23 21:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.6,['P'],2026-02-23 21:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.5,['P'],2026-02-23 21:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.5,['P'],2026-02-23 22:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.6,['P'],2026-02-23 22:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.6,['P'],2026-02-23 22:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.6,['P'],2026-02-23 22:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.6,['P'],2026-02-23 23:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.5,['P'],2026-02-23 23:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.4,['P'],2026-02-23 23:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.3,['P'],2026-02-23 23:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.1,['P'],2026-02-24 00:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.0,['P'],2026-02-24 00:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.1,['P'],2026-02-24 00:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.6,['P'],2026-02-24 00:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.6,['P'],2026-02-24 01:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.3,['P'],2026-02-24 01:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 01:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 01:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.6,['P'],2026-02-24 02:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 02:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.5,['P'],2026-02-24 02:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 02:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 03:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.9,['P'],2026-02-24 03:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.0,['P'],2026-02-24 03:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.0,['P'],2026-02-24 03:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.9,['P'],2026-02-24 04:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.8,['P'],2026-02-24 04:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.9,['P'],2026-02-24 04:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.1,['P'],2026-02-24 04:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.2,['P'],2026-02-24 05:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.2,['P'],2026-02-24 05:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.2,['P'],2026-02-24 05:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
19.0,['P'],2026-02-24 05:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.5,['P'],2026-02-24 06:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.3,['P'],2026-02-24 06:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 06:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 06:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 07:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 07:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 07:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 07:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 08:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 08:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 08:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 08:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 09:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 09:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 09:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 09:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 10:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 10:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 10:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 10:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 11:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 11:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 11:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 11:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 12:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 12:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 12:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 12:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 13:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 13:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 13:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 13:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.4,['P'],2026-02-24 14:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 14:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 14:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 14:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 15:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 15:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 15:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 15:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 16:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 16:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-24 16:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.2,['P'],2026-02-24 16:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-24 17:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.2,['P'],2026-02-24 17:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-24 17:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 17:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 18:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 18:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 18:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 18:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 19:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 19:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 19:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 19:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 20:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-24 20:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 20:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 20:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 21:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 21:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 21:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 21:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 22:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.5,['P'],2026-02-24 22:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.7,['P'],2026-02-24 22:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.6,['P'],2026-02-24 22:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-24 23:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 23:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 23:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-24 23:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 00:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 00:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 00:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 00:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.8,['P'],2026-02-25 01:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-25 01:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
17.9,['P'],2026-02-25 01:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 01:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-25 02:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 02:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-25 02:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-25 02:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-25 03:00:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.1,['P'],2026-02-25 03:15:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 03:30:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
18.0,['P'],2026-02-25 03:45:00-05:00,ALAFIA RIVER AT GIBSONTON FL,Temperature,00010
